,CustomerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Gender,SeniorCitizen,Partner,Dependents,MultipleLines,ChurnRate
167,0268-QKIWO,2019-09-01,2019-12-01,Month-to-month,No,Electronic check,19.75,58.85,,,,,,,,Female,0,No,No,No,1
168,0269-XFESX,2018-03-01,,One year,No,Mailed check,24.35,538.5,,,,,,,,Male,0,Yes,Yes,Yes,0
169,0270-THENM,2014-02-01,,Two year,No,Bank transfer (automatic),69.85,5102.35,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,Yes,0
170,0274-JKUJR,2019-07-01,,Month-to-month,No,Mailed check,58.85,465.7,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,,0
171,0277-BKSQP,2019-06-01,,Month-to-month,Yes,Electronic check,54.4,475.1,DSL,No,No,No,No,Yes,No,Male,0,Yes,Yes,No,0
172,0277-ORXQS,2014-08-01,,Two year,No,Bank transfer (automatic),50.55,3364.55,DSL,No,No,No,Yes,Yes,Yes,Male,0,Yes,Yes,,0
173,0278-YXOOG,2019-06-01,2019-11-01,Month-to-month,No,Mailed check,21.05,113.85,,,,,,,,Male,0,No,No,No,1
174,0280-XJGEX,2015-09-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,1
175,0281-CNTZX,2014-11-01,,Two year,Yes,Bank transfer (automatic),19.95,1234.8,,,,,,,,Male,0,Yes,No,No,0
176,0282-NVSJS,2019-02-01,,Month-to-month,Yes,Mailed check,29.3,355.9,DSL,No,No,No,Yes,No,No,Female,1,Yes,Yes,,0
177,0285-INHLN,2017-11-01,,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,Yes,No,0
178,0289-IVARM,2017-03-01,,Month-to-month,No,Electronic check,60.55,1982.6,DSL,Yes,Yes,Yes,No,No,No,Female,0,No,No,No,0
179,0292-WEGCH,2015-08-01,,Month-to-month,Yes,Electronic check,86.2,4524.05,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
180,0295-PPHDO,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,95.45,95.45,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
181,0295-QVKPB,2019-09-01,,Month-to-month,Yes,Credit card (automatic),63.95,318.1,DSL,No,No,Yes,Yes,Yes,No,Male,0,No,No,No,0
182,0297-RBCSG,2018-07-01,,One year,Yes,Bank transfer (automatic),65.35,1231.85,DSL,No,Yes,No,Yes,No,Yes,Male,0,No,No,No,0
183,0298-XACET,2015-10-01,,Two year,No,Mailed check,50.2,2554.0,DSL,No,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,,0
184,0301-FIDRB,2014-02-01,,Two year,Yes,Bank transfer (automatic),63.8,4684.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,,0
185,0301-KOBTQ,2017-06-01,,Two year,Yes,Bank transfer (automatic),20.05,614.45,,,,,,,,Male,0,No,No,No,0
186,0302-JOIVN,2019-05-01,2020-01-01,Month-to-month,No,Electronic check,101.15,842.9,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,No,1
187,0303-UNCIP,2016-09-01,,One year,No,Mailed check,65.0,2531.8,DSL,No,No,Yes,No,No,Yes,Male,0,No,No,Yes,0
188,0303-WMMRN,2019-09-01,,Month-to-month,Yes,Mailed check,19.25,86.05,,,,,,,,Male,0,No,No,No,0
189,0305-SQECB,2019-03-01,,One year,Yes,Mailed check,36.05,402.6,DSL,Yes,No,No,Yes,No,No,Female,0,No,Yes,,0
190,0306-JAELE,2019-06-01,2019-11-01,Month-to-month,Yes,Electronic check,96.1,453.4,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,No,No,No,1
191,0307-BCOPK,2018-10-01,,One year,No,Mailed check,19.05,326.65,,,,,,,,Female,0,No,No,No,0
192,0308-GIQJT,2014-03-01,,One year,No,Bank transfer (automatic),105.75,7382.85,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,No,No,Yes,0
193,0308-IVGOK,2019-03-01,,One year,Yes,Credit card (automatic),40.4,422.6,DSL,No,Yes,Yes,Yes,No,No,Female,0,No,No,,0
194,0310-MVLET,2014-09-01,2019-10-01,Month-to-month,Yes,Electronic check,99.15,6010.05,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
195,0310-SUCIN,2014-03-01,,One year,Yes,Bank transfer (automatic),84.8,6046.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
196,0310-VQXAM,2019-05-01,,Month-to-month,No,Mailed check,19.85,178.8,,,,,,,,Male,0,No,No,No,0
197,0311-QYWSS,2019-08-01,,Month-to-month,Yes,Electronic check,49.45,314.6,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
198,0311-UNPFF,2017-11-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
199,0314-TKOSI,2019-08-01,,Month-to-month,No,Mailed check,55.15,322.9,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,0
200,0315-LVCRK,2019-03-01,,Month-to-month,No,Electronic check,84.8,888.75,Fiber optic,No,No,Yes,No,No,Yes,Male,0,No,No,No,0
201,0318-QUUOB,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,80.55,80.55,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,No,No,1
202,0318-ZOPWS,2016-01-01,,Two year,Yes,Bank transfer (automatic),20.15,973.35,,,,,,,,Female,0,Yes,No,No,0
203,0319-QZTCO,2019-11-01,,Month-to-month,Yes,Credit card (automatic),58.7,168.6,DSL,No,Yes,No,No,Yes,No,Female,0,Yes,Yes,No,0
204,0320-DWVTU,2015-09-01,,Two year,No,Mailed check,99.5,5424.25,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Female,0,No,No,No,0
205,0320-JDNQG,2017-12-01,2019-11-01,Month-to-month,Yes,Electronic check,99.85,2331.3,Fiber optic,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,Yes,No,1
206,0322-CHQRU,2019-09-01,2019-11-01,Month-to-month,No,Electronic check,45.35,89.5,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
207,0322-YINQP,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,48.55,48.55,DSL,Yes,No,No,No,No,No,Male,0,No,No,No,1
208,0323-XWWTN,2019-11-01,,Two year,Yes,Mailed check,26.4,121.25,,,,,,,,Male,0,No,Yes,Yes,0
209,0324-BRPCJ,2014-05-01,2020-01-01,Month-to-month,Yes,Electronic check,100.2,6851.65,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,Yes,No,Yes,1
210,0325-XBFAC,2019-05-01,2020-01-01,Month-to-month,Yes,Electronic check,94.7,740.3,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,1
211,0326-VDYXE,2014-04-01,,One year,Yes,Electronic check,97.65,6982.5,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
212,0327-WFZSY,2016-11-01,,One year,No,Electronic check,100.0,3835.55,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
213,0328-GRPMV,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,70.1,70.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
214,0329-GTIAJ,2019-07-01,2019-10-01,Month-to-month,Yes,Electronic check,97.9,315.3,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,0,No,No,No,1
215,0330-BGYZE,2015-02-01,,One year,No,Bank transfer (automatic),102.5,6157.6,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
216,0330-IVZHA,2019-07-01,2019-12-01,Month-to-month,No,Electronic check,69.95,330.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,1
217,0334-GDDSO,2019-10-01,2020-01-01,Month-to-month,Yes,Electronic check,81.35,233.7,Fiber optic,No,Yes,No,No,No,No,Male,1,No,No,Yes,1
218,0334-ZFJSR,2015-07-01,,One year,Yes,Credit card (automatic),66.05,3462.1,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,Yes,0
219,0336-KXKFK,2014-02-01,,Two year,Yes,Credit card (automatic),61.2,4390.25,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,,0
220,0336-PIKEI,2014-02-01,,Two year,No,Bank transfer (automatic),74.4,5360.75,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,No,0
221,0337-CNPZE,2016-06-01,2019-11-01,Month-to-month,Yes,Electronic check,106.3,4443.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
222,0343-QLUZP,2015-02-01,,Two year,No,Bank transfer (automatic),39.6,2424.5,DSL,Yes,Yes,Yes,No,No,No,Male,0,No,No,,0
223,0345-HKJVM,2019-06-01,2019-12-01,Month-to-month,No,Electronic check,89.3,577.6,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
224,0345-XMMUG,2016-04-01,,Two year,Yes,Credit card (automatic),108.9,4854.3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
225,0347-UBKUZ,2018-11-01,,Month-to-month,No,Mailed check,19.9,320.45,,,,,,,,Female,0,No,No,No,0
226,0348-SDKOL,2015-02-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,1
227,0354-VXMJC,2018-03-01,,Two year,No,Credit card (automatic),19.6,426.65,,,,,,,,Male,0,Yes,Yes,No,0
228,0354-WYROK,2017-04-01,2019-11-01,Month-to-month,Yes,Electronic check,98.9,2911.3,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,1,Yes,Yes,No,1
229,0356-ERHVT,2019-03-01,,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,DSL,No,No,No,No,No,No,Male,0,Yes,No,No,0
230,0356-OBMAC,2015-06-01,,Two year,Yes,Bank transfer (automatic),99.9,5706.3,Fiber optic,No,Yes,Yes,Yes,Yes,No,Female,1,No,No,Yes,0
231,0357-NVCRI,2018-01-01,,Month-to-month,No,Credit card (automatic),20.05,471.7,,,,,,,,Female,0,No,Yes,No,0
232,0361-HJRDX,2014-06-01,,Two year,No,Credit card (automatic),64.35,4539.6,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,,0
233,0362-RAOQO,2016-10-01,,Two year,No,Credit card (automatic),19.65,830.25,,,,,,,,Female,0,No,No,No,0
234,0362-ZBZWJ,2017-01-01,2020-01-01,Month-to-month,Yes,Electronic check,84.9,3067.2,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes,1
235,0363-QJVFX,2017-04-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,0,No,No,Yes,1
236,0363-SVHYR,2014-03-01,,Two year,No,Bank transfer (automatic),86.85,6263.8,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
237,0365-BZUWY,2018-09-01,,Month-to-month,Yes,Electronic check,102.55,1742.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
238,0365-GXEZS,2018-08-01,,Month-to-month,No,Electronic check,78.2,1468.75,Fiber optic,No,No,Yes,Yes,No,No,Male,0,Yes,No,No,0
239,0365-TRTPY,2017-01-01,,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,Fiber optic,Yes,Yes,Yes,No,No,No,Female,0,No,No,Yes,0
240,0366-NQSHS,2019-12-01,,Month-to-month,No,Mailed check,19.35,46.35,,,,,,,,Male,0,No,No,No,0
241,0369-ZGOVK,2017-10-01,,One year,Yes,Bank transfer (automatic),70.4,1992.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
242,0373-AIVNJ,2019-05-01,,One year,No,Mailed check,39.55,373.0,DSL,Yes,Yes,Yes,No,No,No,Male,0,No,No,,0
243,0374-AACSZ,2020-01-01,,Month-to-month,No,Electronic check,50.15,50.15,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
244,0374-FIUCA,2014-09-01,,Two year,Yes,Credit card (automatic),20.4,1414.45,,,,,,,,Male,0,Yes,No,No,0
245,0374-IOEGQ,2019-11-01,,Month-to-month,No,Electronic check,44.6,122.7,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
246,0375-HVGXO,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,34.7,34.7,DSL,No,No,No,No,Yes,No,Female,0,No,No,,1
247,0376-OIWME,2017-02-01,,Month-to-month,Yes,Electronic check,93.6,3366.05,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,Yes,No,No,0
248,0376-YMCJC,2018-01-01,2019-12-01,Month-to-month,Yes,Electronic check,90.6,1943.2,Fiber optic,No,No,No,Yes,Yes,No,Male,0,No,No,Yes,1
249,0377-JBKKT,2018-04-01,,Month-to-month,Yes,Mailed check,57.95,1271.8,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,Yes,No,0
250,0378-CJKPV,2014-02-01,,Two year,No,Credit card (automatic),112.1,7965.95,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
251,0378-NHQXU,2018-06-01,2019-11-01,Month-to-month,No,Electronic check,88.25,1460.65,Fiber optic,No,No,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,1
252,0378-TOVMS,2019-10-01,2020-01-01,Month-to-month,No,Electronic check,85.8,272.2,Fiber optic,No,No,No,Yes,No,Yes,Female,0,No,No,No,1
253,0378-XSZPU,2015-03-01,2020-01-01,One year,No,Credit card (automatic),60.3,3563.8,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,No,1
254,0379-DJQHR,2014-07-01,,Two year,No,Credit card (automatic),81.35,5398.6,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
255,0380-NEAVX,2017-04-01,,One year,Yes,Electronic check,99.85,3343.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,No,No,No,0
256,0380-ZCSBI,2019-04-01,,Month-to-month,No,Credit card (automatic),20.0,198.7,,,,,,,,Male,0,No,No,No,0
257,0383-CLDDA,2014-05-01,,Two year,Yes,Credit card (automatic),85.35,5897.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
258,0384-LPITE,2016-10-01,,One year,No,Credit card (automatic),62.05,2511.55,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,No,No,,0
259,0384-RVBPI,2018-06-01,,Month-to-month,No,Credit card (automatic),64.4,1398.6,DSL,Yes,No,Yes,No,No,Yes,Male,0,No,No,No,0
260,0386-CWRGM,2016-04-01,,Two year,No,Mailed check,19.4,967.85,,,,,,,,Female,0,Yes,Yes,No,0
261,0388-EOPEX,2019-10-01,2019-12-01,Month-to-month,Yes,Electronic check,74.4,139.4,Fiber optic,Yes,No,No,No,No,No,Female,0,Yes,No,No,1
262,0390-DCFDQ,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,70.45,70.45,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,1
263,0392-BZIUW,2014-02-01,,Two year,Yes,Credit card (automatic),105.0,7589.8,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
264,0394-YONDK,2014-04-01,,Two year,No,Credit card (automatic),25.15,1790.15,,,,,,,,Male,0,Yes,Yes,Yes,0
265,0396-HUJBP,2019-12-01,,Month-to-month,No,Mailed check,19.3,44.4,,,,,,,,Female,0,No,No,No,0
266,0396-UKGAI,2018-03-01,,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,DSL,No,Yes,No,Yes,No,No,Male,0,No,Yes,No,0
267,0396-YCHWO,2017-02-01,,Month-to-month,Yes,Electronic check,95.4,3474.2,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,No,Yes,0
268,0397-GZBBC,2014-12-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
269,0397-ZXWQF,2014-07-01,,Two year,No,Bank transfer (automatic),20.5,1430.95,,,,,,,,Male,0,No,No,No,0
270,0401-WDBXM,2014-02-01,,Two year,Yes,Bank transfer (automatic),105.55,7542.25,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
271,0402-CQAJN,2016-10-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
272,0402-OAMEN,2014-02-01,,Two year,No,Bank transfer (automatic),24.45,1709.1,,,,,,,,Female,0,Yes,Yes,Yes,0
273,0404-AHASP,2014-02-01,,Two year,No,Credit card (automatic),19.7,1421.9,,,,,,,,Male,0,Yes,No,No,0
274,0404-SWRVG,2019-09-01,2019-12-01,Month-to-month,Yes,Electronic check,74.4,229.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
275,0406-BPDVR,2015-06-01,2019-12-01,One year,Yes,Credit card (automatic),101.5,5373.1,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,Yes,No,Yes,1
276,0407-BDJKB,2014-12-01,2019-12-01,Month-to-month,Yes,Electronic check,95.75,5742.9,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,1
277,0409-WTMPL,2015-04-01,,One year,Yes,Credit card (automatic),110.65,6526.65,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
278,0410-IPFTY,2017-07-01,,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,Fiber optic,No,Yes,No,No,No,Yes,Female,0,Yes,No,No,0
279,0411-EZJZE,2019-11-01,,Month-to-month,Yes,Electronic check,60.25,170.5,DSL,No,No,No,No,Yes,No,Female,0,No,No,Yes,0
280,0412-UCCNP,2015-07-01,,Two year,Yes,Electronic check,59.2,3175.85,DSL,Yes,No,Yes,Yes,No,No,Male,0,No,No,No,0
281,0415-MOSGF,2019-09-01,2019-10-01,Month-to-month,No,Mailed check,44.4,44.4,DSL,No,No,No,No,No,No,Female,0,No,No,No,1
282,0419-YAAPX,2016-01-01,,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,Fiber optic,No,Yes,No,No,Yes,No,Male,0,Yes,No,No,0
283,0420-BWTPW,2019-02-01,2019-10-01,Month-to-month,No,Mailed check,25.5,215.2,DSL,No,No,No,No,No,No,Male,0,No,Yes,,1
284,0420-HLGXF,2016-11-01,,Month-to-month,Yes,Electronic check,99.75,4036.0,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
285,0420-TXVSG,2014-08-01,,Two year,Yes,Credit card (automatic),66.1,4428.45,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,Yes,0
286,0422-OHQHQ,2018-11-01,,One year,No,Mailed check,20.55,295.95,,,,,,,,Female,0,Yes,Yes,No,0
287,0422-UXFAP,2015-11-01,,One year,Yes,Electronic check,98.85,4947.55,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
288,0423-UDIJQ,2019-05-01,,Month-to-month,No,Mailed check,49.2,447.9,DSL,No,No,No,Yes,No,No,Male,1,No,No,No,0
289,0426-TIRNE,2019-11-01,2019-12-01,Month-to-month,No,Mailed check,20.9,20.9,,,,,,,,Female,0,No,No,No,1
290,0428-AXXLJ,2018-01-01,,One year,Yes,Bank transfer (automatic),19.5,516.3,,,,,,,,Male,0,No,No,No,0
291,0428-IKYCP,2018-04-01,,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,Fiber optic,No,No,Yes,No,Yes,No,Male,0,Yes,No,No,0
292,0430-IHCDJ,2018-11-01,,Month-to-month,Yes,Electronic check,49.0,749.25,DSL,No,No,No,No,No,No,Male,0,No,No,Yes,0
293,0431-APWVY,2017-06-01,2019-10-01,One year,Yes,Bank transfer (automatic),90.1,2598.95,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,Yes,No,1
294,0432-CAJZV,2019-11-01,,Month-to-month,No,Mailed check,90.7,237.65,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,0
295,0434-CSFON,2016-03-01,,Month-to-month,Yes,Electronic check,100.5,4707.1,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
296,0436-TWFFZ,2014-07-01,,Two year,Yes,Mailed check,85.25,5714.2,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
297,0439-IFYUN,2018-08-01,,Month-to-month,Yes,Electronic check,74.7,1294.6,Fiber optic,No,Yes,No,No,No,No,Female,1,No,No,No,0
298,0440-EKDCF,2014-12-01,,Two year,Yes,Credit card (automatic),60.15,3753.2,DSL,No,Yes,Yes,Yes,No,No,Male,0,Yes,No,No,0
299,0440-MOGPM,2016-09-01,,One year,Yes,Electronic check,80.55,3263.9,DSL,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
300,0440-QEXBZ,2016-06-01,,Month-to-month,Yes,Mailed check,50.15,2139.1,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,0
301,0440-UEDAI,2015-09-01,,One year,Yes,Credit card (automatic),94.45,5042.75,Fiber optic,No,Yes,Yes,Yes,No,Yes,Female,0,No,No,No,0
302,0442-TDYUO,2016-02-01,,Two year,Yes,Mailed check,20.05,1036.0,,,,,,,,Male,0,Yes,No,No,0
303,0442-ZXKVS,2015-08-01,,One year,Yes,Bank transfer (automatic),115.6,6431.05,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
304,0447-BEMNG,2015-11-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,DSL,Yes,No,Yes,No,No,Yes,Female,0,Yes,No,,1
305,0447-RXSGD,2018-02-01,,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,0
306,0454-OKRCT,2017-05-01,,Two year,No,Bank transfer (automatic),80.6,2651.1,Fiber optic,No,Yes,No,Yes,No,No,Male,0,No,No,No,0
307,0455-ENTCR,2014-08-01,,Two year,No,Electronic check,85.25,5538.35,DSL,Yes,Yes,No,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
308,0455-XFASS,2019-11-01,,Month-to-month,Yes,Electronic check,69.55,200.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
309,0458-HEUZG,2019-01-01,,Two year,No,Mailed check,35.4,450.4,DSL,No,No,Yes,Yes,No,No,Female,0,No,No,,0
310,0459-SPZHJ,2014-11-01,,Two year,No,Credit card (automatic),83.5,5435.0,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
311,0461-CVKMU,2017-11-01,2019-10-01,Month-to-month,No,Electronic check,83.8,1900.25,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,No,1
312,0463-TXOAK,2015-10-01,,Two year,No,Credit card (automatic),25.6,1334.5,,,,,,,,Male,0,No,Yes,Yes,0
313,0463-WZZKO,2019-11-01,,Month-to-month,Yes,Credit card (automatic),20.75,67.1,,,,,,,,Male,0,No,No,No,0
314,0463-ZSDNT,2019-04-01,,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,DSL,No,No,No,No,No,Yes,Male,0,No,No,No,0
315,0464-WJTKO,2014-02-01,,Two year,No,Bank transfer (automatic),20.1,1460.85,,,,,,,,Female,0,Yes,Yes,No,0
316,0468-YRPXN,2017-09-01,,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,No,0
317,0471-ARVMX,2014-12-01,,One year,Yes,Electronic check,104.85,6312.9,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
318,0471-LVHGK,2016-08-01,2020-01-01,One year,Yes,Electronic check,73.0,3001.2,DSL,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
319,0475-RIJEP,2016-06-01,2020-01-01,Month-to-month,Yes,Electronic check,77.85,3365.85,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,1
320,0479-HMSWA,2017-12-01,,Two year,Yes,Electronic check,105.45,2715.3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,Yes,No,0
321,0480-BIXDE,2018-07-01,,Month-to-month,Yes,Electronic check,96.8,1743.05,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,No,0
322,0480-KYJVA,2014-02-01,,Two year,No,Credit card (automatic),24.25,1784.5,,,,,,,,Female,0,Yes,Yes,Yes,0
323,0481-SUMCB,2016-05-01,,One year,Yes,Bank transfer (automatic),102.15,4735.35,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
324,0484-FFVBJ,2017-06-01,,One year,Yes,Bank transfer (automatic),64.85,2010.95,DSL,No,No,No,No,Yes,Yes,Male,0,No,No,No,0
325,0484-JPBRU,2016-09-01,,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,,,,,,,,Male,0,No,No,Yes,0
326,0485-ZBSLN,2014-09-01,,Two year,No,Credit card (automatic),24.75,1715.1,,,,,,,,Male,0,Yes,Yes,Yes,0
327,0486-HECZI,2015-05-01,2019-12-01,Month-to-month,Yes,Electronic check,96.75,5238.9,Fiber optic,Yes,Yes,No,No,Yes,No,Male,0,Yes,No,Yes,1
328,0486-LGCCH,2019-03-01,,Two year,No,Mailed check,19.65,225.75,,,,,,,,Male,0,Yes,Yes,No,0
329,0487-CRLZF,2016-01-01,,Two year,Yes,Bank transfer (automatic),74.45,3721.9,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
330,0487-RPVUM,2015-01-01,,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,Fiber optic,Yes,No,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
331,0487-VVUVK,2018-01-01,,Month-to-month,Yes,Mailed check,19.15,477.6,,,,,,,,Male,0,Yes,Yes,No,0
332,0488-GSLFR,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,69.5,69.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
333,0489-WMEMG,2018-03-01,,One year,Yes,Electronic check,49.45,1119.35,DSL,No,No,No,Yes,No,No,Female,0,No,Yes,No,0
334,0491-KAPQG,2018-05-01,,Month-to-month,Yes,Electronic check,73.7,1558.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
335,0495-RVCBF,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,79.7,79.7,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
336,0495-ZBNGW,2019-05-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,Fiber optic,No,No,Yes,No,No,No,Male,1,Yes,No,Yes,1
337,0496-AHOOK,2018-02-01,,One year,No,Bank transfer (automatic),74.4,1712.9,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,No,No,0
